"","hcid","UTMX","UTMY","elev","closest_clinic","catchment_area","closest_river","drought_i","prec","ndvi","tmax","tmin","tmean","tmeanC","date2","name","date","rdtp_u5","rdtp_a5","pos_rdt","yearmon"
"2814",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,5.52771432059152,2.41600000462494,NA,309.122009277344,293.683990478516,301.40299987793,28.2529998779301,2016-02-21,"Chilala",2016-02-15,1,6,6,Feb 2016
"2815",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,13.6734286717006,71.9660000205041,NA,309.718994140625,293.843994140625,301.781494140625,28.631494140625,2016-02-28,"Simaubi",2016-02-22,0,2,2,Feb 2016
"2816",113,464482,8178382,1207,10862.85713,248957046,3571.639345,30.0255712781634,121.487000823021,NA,309.122009277344,293.683990478516,301.40299987793,28.2529998779301,2016-02-28,"Siabunkululu",2016-02-22,0,0,0,Feb 2016
"2817",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,19.0448570251465,82.5060010552407,NA,309.263000488281,293.625,301.444000244141,28.2940002441405,2016-02-28,"Nalube",2016-02-22,0,3,3,Feb 2016
"2818",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,22.0011427743094,102.795997619629,NA,309.574005126953,293.897003173828,301.735504150391,28.5855041503905,2016-02-28,"Mobola",2016-02-22,1,4,4,Feb 2016
"2819",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,19.0448570251465,82.5060010552407,NA,309.263000488281,293.625,301.444000244141,28.2940002441405,2016-02-28,"Mbabala",2016-02-22,6,21,21,Feb 2016
"2820",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,13.6734286717006,71.9660000205041,NA,309.718994140625,293.843994140625,301.781494140625,28.631494140625,2016-02-28,"Mapanza",2016-02-22,1,3,3,Feb 2016
"2821",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,13.6734286717006,71.9660000205041,NA,309.718994140625,293.843994140625,301.781494140625,28.631494140625,2016-02-28,"Mangunza",2016-02-22,0,0,0,Feb 2016
"2822",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,30.0255712781634,121.487000823021,NA,309.122009277344,293.683990478516,301.40299987793,28.2529998779301,2016-02-28,"Macha",2016-02-22,1,2,2,Feb 2016
"2823",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,30.0255712781634,121.487000823021,NA,309.122009277344,293.683990478516,301.40299987793,28.2529998779301,2016-02-28,"Kamwanu",2016-02-22,0,0,0,Feb 2016
"2824",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,11.2095714977809,79.6620002537966,NA,309.819000244141,293.911987304688,301.865493774415,28.7154937744145,2016-02-28,"Kabulamwanda",2016-02-22,1,3,3,Feb 2016
"2825",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,26.3335712977818,111.264999270439,NA,309.227996826172,294.061004638672,301.644500732422,28.494500732422,2016-02-28,"Habulile",2016-02-22,0,1,1,Feb 2016
"2826",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,9.92771434783936,70.1590013504028,NA,309.903991699219,293.954010009766,301.929000854493,28.7790008544926,2016-02-28,"Chitongo",2016-02-22,0,5,5,Feb 2016
"2827",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,13.6734286717006,71.9660000205041,NA,309.718994140625,293.843994140625,301.781494140625,28.631494140625,2016-02-28,"Chilalantambo",2016-02-22,0,0,0,Feb 2016
"2828",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,30.0255712781634,121.487000823021,NA,309.122009277344,293.683990478516,301.40299987793,28.2529998779301,2016-02-28,"Chilala",2016-02-22,0,0,0,Feb 2016
"2829",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,17.7015714645386,40.331999361515,NA,309.443725585938,293.843994140625,301.643859863281,28.4938598632814,2016-03-06,"Simaubi",2016-02-29,0,3,3,Mar 2016
"2830",113,464482,8178382,1207,10862.85713,248957046,3571.639345,29.620571408953,28.4350000023842,NA,309.730141775949,293.683990478516,301.707066127232,28.5570661272325,2016-03-06,"Siabunkululu",2016-02-29,3,9,9,Mar 2016
"2831",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,19.4860000610351,29.4260002374649,NA,309.408861432757,293.625,301.516930716378,28.3669307163784,2016-03-06,"Nalube",2016-02-29,0,0,0,Mar 2016
"2832",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,27.3795710972377,42.9389994740487,NA,309.612997872489,293.894718715123,301.753858293806,28.6038582938058,2016-03-06,"Mobola",2016-02-29,1,5,5,Mar 2016
"2833",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,19.4860000610351,29.4260002374649,NA,309.408861432757,293.625,301.516930716378,28.3669307163784,2016-03-06,"Mbabala",2016-02-29,1,1,1,Mar 2016
"2834",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,17.7015714645386,40.331999361515,NA,309.443725585938,293.843994140625,301.643859863281,28.4938598632814,2016-03-06,"Mapanza",2016-02-29,1,4,4,Mar 2016
"2835",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,17.7015714645386,40.331999361515,NA,309.443725585938,293.843994140625,301.643859863281,28.4938598632814,2016-03-06,"Mangunza",2016-02-29,0,3,3,Mar 2016
"2836",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,29.620571408953,28.4350000023842,NA,309.730141775949,293.683990478516,301.707066127232,28.5570661272325,2016-03-06,"Macha",2016-02-29,0,1,1,Mar 2016
"2837",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,29.620571408953,28.4350000023842,NA,309.730141775949,293.683990478516,301.707066127232,28.5570661272325,2016-03-06,"Kamwanu",2016-02-29,0,1,1,Mar 2016
"2838",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,31.2882856641497,85.8759990334512,NA,309.558715820313,293.911987304688,301.7353515625,28.5853515625005,2016-03-06,"Kabulamwanda",2016-02-29,2,6,6,Mar 2016
"2839",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,32.8309993743896,46.2829997241497,NA,309.805568150111,294.047280447824,301.926424298968,28.7764242989677,2016-03-06,"Habulile",2016-02-29,1,3,3,Mar 2016
"2840",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,20.958286012922,58.0710003376007,NA,309.495989118304,293.954010009766,301.724999564035,28.5749995640348,2016-03-06,"Chitongo",2016-02-29,1,5,5,Mar 2016
"2841",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,17.7015714645386,40.331999361515,NA,309.443725585938,293.843994140625,301.643859863281,28.4938598632814,2016-03-06,"Chilalantambo",2016-02-29,0,0,0,Mar 2016
"2842",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,29.620571408953,28.4350000023842,NA,309.730141775949,293.683990478516,301.707066127232,28.5570661272325,2016-03-06,"Chilala",2016-02-29,0,5,5,Mar 2016
"2843",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,24.4977141789028,23.9379996703938,NA,310.08258492606,293.843994140625,301.963289533343,28.8132895333427,2016-03-13,"Simaubi",2016-03-07,0,2,2,Mar 2016
"2844",113,464482,8178382,1207,10862.85713,248957046,3571.639345,36.9135714939662,32.5390006889357,NA,310.608001708985,293.683990478516,302.14599609375,28.9959960937503,2016-03-13,"Siabunkululu",2016-03-07,8,22,22,Mar 2016
"2845",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,25.7452858516148,27.4729996323586,NA,310.201716831752,293.625,301.913358415876,28.7633584158762,2016-03-13,"Nalube",2016-03-07,0,0,0,Mar 2016
"2846",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,34.3744288853237,28.0539999910398,NA,310.410138811384,293.893005371094,302.151572091239,29.0015720912389,2016-03-13,"Mobola",2016-03-07,1,8,8,Mar 2016
"2847",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,25.7452858516148,27.4729996323586,NA,310.201716831752,293.625,301.913358415876,28.7633584158762,2016-03-13,"Mbabala",2016-03-07,2,6,6,Mar 2016
"2848",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,24.4977141789028,23.9379996703938,NA,310.08258492606,293.843994140625,301.963289533343,28.8132895333427,2016-03-13,"Mapanza",2016-03-07,0,4,4,Mar 2016
"2849",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,24.4977141789028,23.9379996703938,NA,310.08258492606,293.843994140625,301.963289533343,28.8132895333427,2016-03-13,"Mangunza",2016-03-07,2,4,4,Mar 2016
"2850",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,36.9135714939662,32.5390006889357,NA,310.608001708985,293.683990478516,302.14599609375,28.9959960937503,2016-03-13,"Macha",2016-03-07,1,2,2,Mar 2016
"2851",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,36.9135714939662,32.5390006889357,NA,310.608001708985,293.683990478516,302.14599609375,28.9959960937503,2016-03-13,"Kamwanu",2016-03-07,1,4,4,Mar 2016
"2852",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,44.101571219308,29.1029990967363,NA,309.500858851842,293.911987304688,301.706423078265,28.556423078265,2016-03-13,"Kabulamwanda",2016-03-07,0,2,2,Mar 2016
"2853",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,39.1742858886719,34.5949995722622,NA,310.760999407087,294.036987304688,302.398993355887,29.2489933558874,2016-03-13,"Habulile",2016-03-07,1,4,4,Mar 2016
"2854",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,29.9098567962646,23.1020000465214,NA,309.825417654855,293.954010009766,301.88971383231,28.7397138323105,2016-03-13,"Chitongo",2016-03-07,0,2,2,Mar 2016
"2855",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,24.4977141789028,23.9379996703938,NA,310.08258492606,293.843994140625,301.963289533343,28.8132895333427,2016-03-13,"Chilalantambo",2016-03-07,0,0,0,Mar 2016
"2856",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,36.9135714939662,32.5390006889357,NA,310.608001708985,293.683990478516,302.14599609375,28.9959960937503,2016-03-13,"Chilala",2016-03-07,1,5,5,Mar 2016
"2857",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,25.5441423143659,58.8510012933985,NA,309.660003662109,293.843994140625,301.751998901367,28.601998901367,2016-03-20,"Simaubi",2016-03-14,0,3,3,Mar 2016
"2858",113,464482,8178382,1207,10862.85713,248957046,3571.639345,38.7834292820522,73.3620008488652,NA,310.584014892578,293.683990478516,302.134002685547,28.984002685547,2016-03-20,"Siabunkululu",2016-03-14,2,7,7,Mar 2016
"2859",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,28.8501423427037,75.3360007534502,NA,310.115997314453,293.625,301.870498657227,28.7204986572265,2016-03-20,"Nalube",2016-03-14,0,1,1,Mar 2016
"2860",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,35.6964285714286,63.7549991747365,NA,310.236999511719,293.893005371094,302.065002441406,28.9150024414065,2016-03-20,"Mobola",2016-03-14,1,14,14,Mar 2016
"2861",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,28.8501423427037,75.3360007534502,NA,310.115997314453,293.625,301.870498657227,28.7204986572265,2016-03-20,"Mbabala",2016-03-14,2,7,7,Mar 2016
"2862",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,25.5441423143659,58.8510012933985,NA,309.660003662109,293.843994140625,301.751998901367,28.601998901367,2016-03-20,"Mapanza",2016-03-14,1,8,8,Mar 2016
"2863",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,25.5441423143659,58.8510012933985,NA,309.660003662109,293.843994140625,301.751998901367,28.601998901367,2016-03-20,"Mangunza",2016-03-14,2,6,6,Mar 2016
"2864",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,38.7834292820522,73.3620008488652,NA,310.584014892578,293.683990478516,302.134002685547,28.984002685547,2016-03-20,"Macha",2016-03-14,0,1,1,Mar 2016
"2865",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,38.7834292820522,73.3620008488652,NA,310.584014892578,293.683990478516,302.134002685547,28.984002685547,2016-03-20,"Kamwanu",2016-03-14,1,4,4,Mar 2016
"2866",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,38.7520005362375,25.2410001792013,NA,307.481859479631,293.911987304688,300.69692339216,27.5469233921597,2016-03-20,"Kabulamwanda",2016-03-14,0,4,4,Mar 2016
"2867",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,41.4368569510324,65.7320006452501,NA,310.730010986328,294.036987304688,302.383499145508,29.2334991455081,2016-03-20,"Habulile",2016-03-14,1,13,13,Mar 2016
"2868",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,27.335857118879,39.0990006569773,NA,308.707000732422,293.954010009766,301.330505371094,28.180505371094,2016-03-20,"Chitongo",2016-03-14,0,7,7,Mar 2016
"2869",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,25.5441423143659,58.8510012933985,NA,309.660003662109,293.843994140625,301.751998901367,28.601998901367,2016-03-20,"Chilalantambo",2016-03-14,0,2,2,Mar 2016
"2870",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,38.7834292820522,73.3620008488652,NA,310.584014892578,293.683990478516,302.134002685547,28.984002685547,2016-03-20,"Chilala",2016-03-14,2,7,7,Mar 2016
"2871",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,36.4369997297014,19.9460005229339,0.694714307785034,309.660003662109,293.798283168248,301.729143415178,28.5791434151784,2016-03-27,"Simaubi",2016-03-21,0,2,2,Mar 2016
"2872",113,464482,8178382,1207,10862.85713,248957046,3571.639345,50.0314287458147,16.0969997028587,0.687714287212917,310.584014892578,293.681854248047,302.132934570312,28.9829345703124,2016-03-27,"Siabunkululu",2016-03-21,2,7,7,Mar 2016
"2873",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,41.038572038923,17.7100006947294,0.689857142312186,310.108568464007,293.616433279855,301.862500871931,28.7125008719308,2016-03-27,"Nalube",2016-03-21,0,0,0,Mar 2016
"2874",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,48.5148566109794,22.2450000103563,0.693714286599841,310.236999511719,293.874433244978,302.055716378348,28.9057163783483,2016-03-27,"Mobola",2016-03-21,2,6,6,Mar 2016
"2875",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,41.038572038923,17.7100006947294,0.689857142312186,310.108568464007,293.616433279855,301.862500871931,28.7125008719308,2016-03-27,"Mbabala",2016-03-21,2,4,4,Mar 2016
"2876",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,36.4369997297014,19.9460005229339,0.694714307785034,309.660003662109,293.798283168248,301.729143415178,28.5791434151784,2016-03-27,"Mapanza",2016-03-21,0,0,0,Mar 2016
"2877",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,36.4369997297014,19.9460005229339,0.694714307785034,309.660003662109,293.798283168248,301.729143415178,28.5791434151784,2016-03-27,"Mangunza",2016-03-21,0,3,3,Mar 2016
"2878",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,50.0314287458147,16.0969997028587,0.687714287212917,310.584014892578,293.681854248047,302.132934570312,28.9829345703124,2016-03-27,"Macha",2016-03-21,1,3,3,Mar 2016
"2879",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,50.0314287458147,16.0969997028587,0.687714287212917,310.584014892578,293.681854248047,302.132934570312,28.9829345703124,2016-03-27,"Kamwanu",2016-03-21,0,0,0,Mar 2016
"2880",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,43.3818571908133,24.0100001767278,0.713999995163509,307.477290562221,293.676282610212,300.576786586217,27.4267865862168,2016-03-27,"Kabulamwanda",2016-03-21,0,1,1,Mar 2016
"2881",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,53.9442858014788,23.121000691317,0.700428553989955,310.730010986328,294.031276157924,302.380643572126,29.2306435721262,2016-03-27,"Habulile",2016-03-21,3,16,16,Mar 2016
"2882",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,35.2315711975097,22.5860003959388,0.69928571156093,308.707000732422,293.826860700335,301.266930716378,28.1169307163783,2016-03-27,"Chitongo",2016-03-21,1,5,5,Mar 2016
"2883",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,36.4369997297014,19.9460005229339,0.694714307785034,309.660003662109,293.798283168248,301.729143415178,28.5791434151784,2016-03-27,"Chilalantambo",2016-03-21,1,1,1,Mar 2016
"2884",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,50.0314287458147,16.0969997028587,0.687714287212917,310.584014892578,293.681854248047,302.132934570312,28.9829345703124,2016-03-27,"Chilala",2016-03-21,1,3,3,Mar 2016
"2885",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,28.4307141985212,3.7919999063015,0.690285725252969,309.660003662109,292.34170968192,301.000856672014,27.8508566720143,2016-04-03,"Simaubi",2016-03-28,0,8,8,Apr 2016
"2886",113,464482,8178382,1207,10862.85713,248957046,3571.639345,40.3540006365095,1.66899996204302,0.680285700729915,310.584014892578,292.335575648717,301.459795270647,28.3097952706474,2016-04-03,"Siabunkululu",2016-03-28,2,11,11,Apr 2016
"2887",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,31.6745714460101,1.57599994540215,0.691428576196943,310.115997314453,292.224291120257,301.170144217355,28.0201442173549,2016-04-03,"Nalube",2016-03-28,0,1,1,Apr 2016
"2888",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,39.642571585519,3.66000007465482,0.68899998494557,310.236999511719,292.491433279855,301.364216395787,28.2142163957871,2016-04-03,"Mobola",2016-03-28,1,5,5,Apr 2016
"2889",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,31.6745714460101,1.57599994540215,0.691428576196943,310.115997314453,292.224291120257,301.170144217355,28.0201442173549,2016-04-03,"Mbabala",2016-03-28,0,0,0,Apr 2016
"2890",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,28.4307141985212,3.7919999063015,0.690285725252969,309.660003662109,292.34170968192,301.000856672014,27.8508566720143,2016-04-03,"Mapanza",2016-03-28,1,4,4,Apr 2016
"2891",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,28.4307141985212,3.7919999063015,0.690285725252969,309.660003662109,292.34170968192,301.000856672014,27.8508566720143,2016-04-03,"Mangunza",2016-03-28,0,0,0,Apr 2016
"2892",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,40.3540006365095,1.66899996204302,0.680285700729915,310.584014892578,292.335575648717,301.459795270647,28.3097952706474,2016-04-03,"Macha",2016-03-28,0,4,4,Apr 2016
"2893",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,40.3540006365095,1.66899996204302,0.680285700729915,310.584014892578,292.335575648717,301.459795270647,28.3097952706474,2016-04-03,"Kamwanu",2016-03-28,1,2,2,Apr 2016
"2894",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,36.9932861328125,12.7940001189709,0.701714294297354,307.493011474609,292.232862200056,299.862936837332,26.7129368373324,2016-04-03,"Kabulamwanda",2016-03-28,0,0,0,Apr 2016
"2895",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,44.9609996250697,4.34399993519765,0.701285711356572,310.730010986328,292.78171648298,301.755863734654,28.605863734654,2016-04-03,"Habulile",2016-03-28,3,17,17,Apr 2016
"2896",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,28.0561430794852,7.41100008785725,0.690142852919442,308.707000732422,292.358289446149,300.532645089286,27.3826450892857,2016-04-03,"Chitongo",2016-03-28,0,3,3,Apr 2016
"2897",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,28.4307141985212,3.7919999063015,0.690285725252969,309.660003662109,292.34170968192,301.000856672014,27.8508566720143,2016-04-03,"Chilalantambo",2016-03-28,1,1,1,Apr 2016
"2898",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,40.3540006365095,1.66899996204302,0.680285700729915,310.584014892578,292.335575648717,301.459795270647,28.3097952706474,2016-04-03,"Chilala",2016-03-28,6,11,11,Apr 2016
"2899",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,26.8074283599853,0.388999990187585,0.685571440628597,306.680428641183,291.592991420201,299.136710030692,25.986710030692,2016-04-10,"Simaubi",2016-04-04,1,4,4,Apr 2016
"2900",113,464482,8178382,1207,10862.85713,248957046,3571.639345,38.3982854570661,0.455999994184822,0.665428561823709,307.669429234096,291.659293038505,299.6643611363,26.5143611363003,2016-04-10,"Siabunkululu",2016-04-04,3,6,6,Apr 2016
"2901",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,29.7457144601004,0.877999977208674,0.684142853532519,307.369424002511,291.549006870815,299.459215436663,26.3092154366629,2016-04-10,"Nalube",2016-04-04,0,4,4,Apr 2016
"2902",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,37.822142464774,0.220000001601874,0.680857130459377,307.048283168248,291.75299508231,299.400639125279,26.2506391252792,2016-04-10,"Mobola",2016-04-04,1,11,11,Apr 2016
"2903",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,29.7457144601004,0.877999977208674,0.684142853532519,307.369424002511,291.549006870815,299.459215436663,26.3092154366629,2016-04-10,"Mbabala",2016-04-04,2,9,9,Apr 2016
"2904",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,26.8074283599853,0.388999990187585,0.685571440628597,306.680428641183,291.592991420201,299.136710030692,25.986710030692,2016-04-10,"Mapanza",2016-04-04,0,4,4,Apr 2016
"2905",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,26.8074283599853,0.388999990187585,0.685571440628597,306.680428641183,291.592991420201,299.136710030692,25.986710030692,2016-04-10,"Mangunza",2016-04-04,0,0,0,Apr 2016
"2906",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,38.3982854570661,0.455999994184822,0.665428561823709,307.669429234096,291.659293038505,299.6643611363,26.5143611363003,2016-04-10,"Macha",2016-04-04,0,10,10,Apr 2016
"2907",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,38.3982854570661,0.455999994184822,0.665428561823709,307.669429234096,291.659293038505,299.6643611363,26.5143611363003,2016-04-10,"Kamwanu",2016-04-04,0,4,4,Apr 2016
"2908",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,33.7984286717006,0.192999994382262,0.700857128415789,305.292715890067,291.561431884765,298.427073887416,25.2770738874161,2016-04-10,"Kabulamwanda",2016-04-04,0,1,1,Apr 2016
"2909",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,42.8062847682408,0.313000012072735,0.694428563117981,307.49371773856,292.142150878906,299.817934308733,26.6679343087332,2016-04-10,"Habulile",2016-04-04,2,9,9,Apr 2016
"2910",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,25.9659998757498,0.220000002533198,0.688142844608852,305.919573102679,291.609274727957,298.764423915318,25.6144239153179,2016-04-10,"Chitongo",2016-04-04,0,2,2,Apr 2016
"2911",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,26.8074283599853,0.388999990187585,0.685571440628597,306.680428641183,291.592991420201,299.136710030692,25.986710030692,2016-04-10,"Chilalantambo",2016-04-04,0,0,0,Apr 2016
"2912",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,38.3982854570661,0.455999994184822,0.665428561823709,307.669429234096,291.659293038505,299.6643611363,26.5143611363003,2016-04-10,"Chilala",2016-04-04,1,9,9,Apr 2016
"2913",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,25.3207144056048,0,NA,309.030857631138,292.096570696149,300.563714163644,27.4137141636438,2016-04-17,"Simaubi",2016-04-11,0,7,7,Apr 2016
"2914",113,464482,8178382,1207,10862.85713,248957046,3571.639345,37.1755708966936,0,NA,310.142299107143,292.243133544922,301.192716326032,28.0427163260324,2016-04-17,"Siabunkululu",2016-04-11,0,14,14,Apr 2016
"2915",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,28.4497143881661,0,NA,309.642425537109,292.121996198382,300.882210867746,27.7322108677455,2016-04-17,"Nalube",2016-04-11,0,2,2,Apr 2016
"2916",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,36.580999646868,0,NA,309.589141845703,292.246987479074,300.918064662389,27.7680646623887,2016-04-17,"Mobola",2016-04-11,1,16,16,Apr 2016
"2917",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,28.4497143881661,0,NA,309.642425537109,292.121996198382,300.882210867746,27.7322108677455,2016-04-17,"Mbabala",2016-04-11,1,3,3,Apr 2016
"2918",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,25.3207144056048,0,NA,309.030857631138,292.096570696149,300.563714163644,27.4137141636438,2016-04-17,"Mapanza",2016-04-11,2,11,11,Apr 2016
"2919",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,25.3207144056048,0,NA,309.030857631138,292.096570696149,300.563714163644,27.4137141636438,2016-04-17,"Mangunza",2016-04-11,0,4,4,Apr 2016
"2920",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,37.1755708966936,0,NA,310.142299107143,292.243133544922,301.192716326032,28.0427163260324,2016-04-17,"Macha",2016-04-11,5,12,12,Apr 2016
"2921",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,37.1755708966936,0,NA,310.142299107143,292.243133544922,301.192716326032,28.0427163260324,2016-04-17,"Kamwanu",2016-04-11,0,1,1,Apr 2016
"2922",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,32.0745721544538,0,NA,307.49356515067,291.919437953404,299.706501552037,26.5565015520368,2016-04-17,"Kabulamwanda",2016-04-11,0,2,2,Apr 2016
"2923",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,41.7885714939662,0,NA,310.060581752232,292.586996895927,301.323789324079,28.1737893240795,2016-04-17,"Habulile",2016-04-11,4,18,18,Apr 2016
"2924",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,24.434428351266,0,NA,308.201006208148,292.040139334543,300.120572771345,26.9705727713451,2016-04-17,"Chitongo",2016-04-11,0,6,6,Apr 2016
"2925",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,25.3207144056048,0,NA,309.030857631138,292.096570696149,300.563714163644,27.4137141636438,2016-04-17,"Chilalantambo",2016-04-11,0,0,0,Apr 2016
"2926",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,37.1755708966936,0,NA,310.142299107143,292.243133544922,301.192716326032,28.0427163260324,2016-04-17,"Chilala",2016-04-11,2,16,16,Apr 2016
"2927",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,23.4884286608015,0.0330000007525086,0.632571424756731,309.05271257673,292.180999755859,300.616856166294,27.4668561662945,2016-04-24,"Simaubi",2016-04-18,1,7,7,Apr 2016
"2928",113,464482,8178382,1207,10862.85713,248957046,3571.639345,34.9675718035017,0,0.59442857333592,309.97072492327,292.342987060547,301.156855991909,28.0068559919085,2016-04-24,"Siabunkululu",2016-04-18,6,18,18,Apr 2016
"2929",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,26.7149998801095,0.160999998450279,0.625,309.531568254743,292.218994140625,300.875281197684,27.7252811976841,2016-04-24,"Nalube",2016-04-18,0,3,3,Apr 2016
"2930",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,34.4915711539132,0.00599999993573874,0.625142846788679,309.559286934989,292.329986572266,300.944636753628,27.7946367536275,2016-04-24,"Mobola",2016-04-18,2,21,21,Apr 2016
"2931",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,26.7149998801095,0.160999998450279,0.625,309.531568254743,292.218994140625,300.875281197684,27.7252811976841,2016-04-24,"Mbabala",2016-04-18,2,9,9,Apr 2016
"2932",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,23.4884286608015,0.0330000007525086,0.632571424756731,309.05271257673,292.180999755859,300.616856166294,27.4668561662945,2016-04-24,"Mapanza",2016-04-18,1,6,6,Apr 2016
